1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 3.029150627041235566e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.109858843600510375e-01 3.045150626683607697e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.116116678781468030e-01 3.059150626370683312e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.112922500789798042e-01 3.073150626057758927e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.108472687266039425e-01 3.087150625744834542e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.103896155602495377e-01 3.101150625431910157e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.099333625423823124e-01 3.117150625074282289e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.094795446252172372e-01 3.131150624761357903e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.090274957191076366e-01 3.145150624448433518e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.085762313544596652e-01 3.157150624180212617e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.081245732619974670e-01 3.171150623867288232e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.076711120370046626e-01 3.187150623509660363e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.072141302266587659e-01 3.201150623196735978e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.067514866562965098e-01 3.215150622883811593e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.062804396391253126e-01 3.229150622570887208e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.057973649750679895e-01 3.243150622257962823e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.052972808301796681e-01 3.253150622034445405e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.047729890132544639e-01 3.267150621721521020e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.042133705552569789e-01 3.281150621408596635e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.035995246505791445e-01 3.295150621095672250e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.028940407910849536e-01 3.309150620782747865e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.019975489961182091e-01 3.323150620469823480e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.004676670721061094e-01 3.335150620201602578e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.018982762626851335e-01 3.351150619843974710e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.005662870505666939e-01 3.367150619486346841e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.018068556501705579e-01 3.381150619173422456e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.006330647717814386e-01 3.395150618860498071e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.017208233735412137e-01 3.409150618547573686e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.006800092744853103e-01 3.423150618234649301e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.016398218817398669e-01 3.435150617966428399e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007131247470972463e-01 3.449150617653504014e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.015635172132811487e-01 3.465150617295876145e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007359981212402750e-01 3.475150617072358727e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.014915976291029531e-01 3.501150616491213441e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007510043084923618e-01 3.531150615820661187e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.014237723032561378e-01 3.553150615328922868e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007598238343321156e-01 3.571150614926591516e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.013597700708888244e-01 3.593150614434853196e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007637017813316216e-01 3.613150613987818360e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.012993382327254666e-01 3.631150613585487008e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007635917622657085e-01 3.653150613093748689e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.012422414150483535e-01 3.673150612646713853e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007602424719903772e-01 3.695150612154975533e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.011882604840488725e-01 3.713150611752644181e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007542529497343353e-01 3.737150611216202378e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.011371915133151833e-01 3.753150610858574510e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007461095934658046e-01 3.775150610366836190e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.010888448031478370e-01 3.801150609785690904e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007362119353298058e-01 3.837150608981028199e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.010430439503388483e-01 3.875150608131662011e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007248911772068711e-01 3.915150607237592340e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.009996249670059576e-01 3.935150606790557504e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.007124238837878716e-01 3.949150606477633119e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.009584354470366707e-01 3.967150606075301766e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.006990423315202859e-01 3.981150605762377381e+01
