9.999999776482582092e-02 2.298597600115149220e+01
2.399999946355819702e-01 2.246383961511431693e+01
3.799999915063381195e-01 2.205265344316482157e+01
4.799999892711639404e-01 2.170590997337451356e+01
5.999999865889549255e-01 2.134503680724397157e+01
6.999999843537807465e-01 2.091309058247144392e+01
7.999999821186065674e-01 2.056258154392835280e+01
9.199999794363975525e-01 2.015912680219968323e+01
1.019999977201223373e+00 1.983601343662922645e+01
1.119999974966049194e+00 1.958431178656693206e+01
1.199999973177909851e+00 1.927733074942299751e+01
1.339999970048666000e+00 1.886605257596464469e+01
1.439999967813491821e+00 1.858509163885748094e+01
1.539999965578317642e+00 1.831747292475974476e+01
1.619999963790178299e+00 1.811679213755652995e+01
1.699999962002038956e+00 1.792941220407015024e+01
1.819999959319829941e+00 1.766045860076316032e+01
1.919999957084655762e+00 1.745451186237674790e+01
2.019999954849481583e+00 1.716629205495291188e+01
2.119999952614307404e+00 1.696730896589626525e+01
2.239999949932098389e+00 1.673085611585880628e+01
2.339999947696924210e+00 1.646401539106575385e+01
2.439999945461750031e+00 1.616167599753364215e+01
2.539999943226575851e+00 1.563378701283031980e+01
2.659999940544366837e+00 1.512372809615309066e+01
2.759999938309192657e+00 1.470957940466797176e+01
2.879999935626983643e+00 1.423480974891483619e+01
3.039999932050704956e+00 1.372267807563885533e+01
3.159999929368495941e+00 1.346827395986343312e+01
3.259999927133321762e+00 1.339743247561882633e+01
3.359999924898147583e+00 1.358494517869315210e+01
3.479999922215938568e+00 1.380529556288713344e+01
3.559999920427799225e+00 1.406804775361671034e+01
3.639999918639659882e+00 1.428681075025383151e+01
3.739999916404485703e+00 1.455704680737439638e+01
3.859999913722276688e+00 1.487230038923318354e+01
3.979999911040067673e+00 1.518131112788522152e+01
4.119999907910823822e+00 1.548829234688804490e+01
4.239999905228614807e+00 1.579413705104195742e+01
4.359999902546405792e+00 1.609901774921798179e+01
4.459999900311231613e+00 1.640248212723736287e+01
4.579999897629022598e+00 1.670375448579381938e+01
4.699999894946813583e+00 1.700200263183277727e+01
4.859999891370534897e+00 1.739384950008346920e+01
5.059999886900186539e+00 1.787309723042712406e+01
5.279999881982803345e+00 1.838640373139069695e+01
5.499999877065420151e+00 1.884077923567535606e+01
5.659999873489141464e+00 1.924032266888199061e+01
5.879999868571758270e+00 1.967460477694721988e+01
6.079999864101409912e+00 2.014122513392091207e+01
6.299999859184026718e+00 2.055611991193865862e+01
6.479999855160713196e+00 2.096235071683723206e+01
6.699999850243330002e+00 2.139923286989664675e+01
6.879999846220016479e+00 2.174878987989201917e+01
7.079999841749668121e+00 2.209120195815231114e+01
7.239999838173389435e+00 2.238961643589398065e+01
7.359999835491180420e+00 2.264620743227112243e+01
7.539999831467866898e+00 2.297002795802968578e+01
7.679999828338623047e+00 2.321727702293103235e+01
7.839999824762344360e+00 2.346059401050672122e+01
7.999999821186065674e+00 2.376777624528083521e+01
8.119999818503856659e+00 2.393572836198191212e+01
8.299999814480543137e+00 2.423326231685134502e+01
8.439999811351299286e+00 2.449264198609219534e+01
8.599999807775020599e+00 2.471574055552411409e+01
8.759999804198741913e+00 2.499736168938510872e+01
8.919999800622463226e+00 2.521180582296460670e+01
9.119999796152114868e+00 2.549885467263203864e+01
9.259999793022871017e+00 2.570321581291173274e+01
9.419999789446592331e+00 2.583996771072327192e+01
9.579999785870313644e+00 2.587469032410375647e+01
9.739999782294034958e+00 2.578534678612260933e+01
9.919999778270721436e+00 2.556615669715568018e+01
1.005999977514147758e+01 2.533700259872129124e+01
1.021999977156519890e+01 2.507404914883585079e+01
