-3.066357421875000000e+01 2.424998168945312500e+02
-2.960983657836914062e+01 2.424992675781250000e+02
-2.831712150573730469e+01 2.424938812255859375e+02
-2.729781723022460938e+01 2.424851684570312500e+02
-2.628924751281738281e+01 2.424704437255859375e+02
-2.504158210754394531e+01 2.424403991699218750e+02
-2.405287361145019531e+01 2.424054107666015625e+02
-2.282892799377441406e+01 2.423384552001953125e+02
-2.161980628967285156e+01 2.422342681884765625e+02
-2.066589736938476562e+01 2.421139526367187500e+02
-1.926856422424316406e+01 2.418478088378906250e+02
-1.836677742004394531e+01 2.416034545898437500e+02
-1.749795341491699219e+01 2.412975921630859375e+02
-1.647114944458007812e+01 2.408234863281250000e+02
-1.534212589263916016e+01 2.401213989257812500e+02
-1.465862178802490234e+01 2.395779876708984375e+02
-1.403183650970458984e+01 2.389810028076171875e+02
-1.333012580871582031e+01 2.381689453125000000e+02
-1.271572017669677734e+01 2.372962646484375000e+02
-1.228178119659423828e+01 2.365632629394531250e+02
-1.171461772918701172e+01 2.354193725585937500e+02
-1.131205749511718750e+01 2.344348907470703125e+02
-1.096459484100341797e+01 2.334294128417968750e+02
-1.061198616027832031e+01 2.322018737792968750e+02
-1.036637020111083984e+01 2.311655883789062500e+02
-1.015944099426269531e+01 2.301200866699218750e+02
-9.987245559692382812e+00 2.290675201416015625e+02
-9.871793746948242188e+00 2.282214355468750000e+02
-9.751383781433105469e+00 2.271600341796875000e+02
-9.624339103698730469e+00 2.256685333251953125e+02
-9.559651374816894531e+00 2.246002807617187500e+02
-9.505028724670410156e+00 2.233160552978515625e+02
-9.472422599792480469e+00 2.220299530029296875e+02
-9.457950592041015625e+00 2.207424316406250000e+02
-9.457835197448730469e+00 2.194537963867187500e+02
-9.464562416076660156e+00 2.185942382812500000e+02
-9.486594200134277344e+00 2.170891571044921875e+02
-9.509009361267089844e+00 2.160135498046875000e+02
-9.535225868225097656e+00 2.149375000000000000e+02
-9.570694923400878906e+00 2.136456756591796875e+02
-9.609287261962890625e+00 2.123533020019531250e+02
-9.636249542236328125e+00 2.114914245605468750e+02
-9.670728683471679688e+00 2.104137573242187500e+02
-9.712656021118164062e+00 2.091201171875000000e+02
-9.754604339599609375e+00 2.078259735107421875e+02
-9.789149284362792969e+00 2.067471771240234375e+02
-9.829571723937988281e+00 2.054522247314453125e+02
-9.862231254577636719e+00 2.043728027343750000e+02
-9.900000572204589844e+00 2.030771026611328125e+02
-9.936100959777832031e+00 2.017810821533203125e+02
-9.964861869812011719e+00 2.007007751464843750e+02
-9.997806549072265625e+00 1.994041137695312500e+02
-1.002909374237060547e+01 1.981071624755859375e+02
-1.005879878997802734e+01 1.968099517822265625e+02
-1.008245849609375000e+01 1.957287445068359375e+02
-1.010973358154296875e+01 1.944310760498046875e+02
-1.013163471221923828e+01 1.933495483398437500e+02
-1.015290546417236328e+01 1.922678985595703125e+02
-1.019397926330566406e+01 1.901042175292968750e+02
-1.024177932739257812e+01 1.875072631835937500e+02
-1.028558349609375000e+01 1.851263275146484375e+02
-1.031817150115966797e+01 1.833944244384765625e+02
-1.036071491241455078e+01 1.812295837402343750e+02
-1.041070556640625000e+01 1.788478088378906250e+02
-1.044973754882812500e+01 1.771156005859375000e+02
-1.048074913024902344e+01 1.758164367675781250e+02
-1.051889419555664062e+01 1.743007507324218750e+02
-1.056507205963134766e+01 1.725685577392578125e+02
-1.059529972076416016e+01 1.714859161376953125e+02
-1.064570903778076172e+01 1.697536926269531250e+02
-1.069848251342773438e+01 1.680214843750000000e+02
-1.076035976409912109e+01 1.660727539062500000e+02
-1.080291080474853516e+01 1.647735900878906250e+02
-1.086838817596435547e+01 1.628248596191406250e+02
-1.092049789428710938e+01 1.613091888427734375e+02
