-3.049858912000000259e+02,-1.773923601799999915e+03,2.912049999999999841e+02
-3.049338576999999759e+02,-1.776923007899999902e+03,2.912259999999999991e+02
-3.048819113000000129e+02,-1.779922414899999922e+03,2.912540000000000191e+02
-3.048300479000000109e+02,-1.782921822799999973e+03,2.912819999999999823e+02
-3.047782634000000144e+02,-1.785921231499999976e+03,2.913039999999999736e+02
-3.047265537999999765e+02,-1.788920640999999932e+03,2.913310000000000173e+02
-3.046749149999999986e+02,-1.791920051199999989e+03,2.913589999999999804e+02
-3.046233429000000115e+02,-1.794919462099999919e+03,2.913860000000000241e+02
-3.045718335000000252e+02,-1.797918873699999949e+03,2.914069999999999823e+02
-3.045203826000000049e+02,-1.800918285799999921e+03,2.914340000000000259e+02
-3.044689862000000176e+02,-1.803917698499999915e+03,2.914610000000000127e+02
-3.044176403000000164e+02,-1.806917111700000078e+03,2.914809999999999945e+02
-3.043663407999999890e+02,-1.809916525399999955e+03,2.915079999999999814e+02
-3.043150835999999799e+02,-1.812915939499999922e+03,2.915339999999999918e+02
-3.042638645999999767e+02,-1.815915353899999900e+03,2.915539999999999736e+02
-3.042126797999999894e+02,-1.818914768699999968e+03,2.915799999999999841e+02
-3.041615251000000058e+02,-1.821914183800000046e+03,2.916059999999999945e+02
-3.041103964999999789e+02,-1.824913599100000056e+03,2.916320000000000050e+02
-3.040592897999999877e+02,-1.827913014599999997e+03,2.916510000000000105e+02
-3.040082009000000198e+02,-1.830912430200000017e+03,2.916770000000000209e+02
-3.039571260000000166e+02,-1.833911845999999969e+03,2.917029999999999745e+02
-3.039060607000000118e+02,-1.836911261799999920e+03,2.917210000000000036e+02
-3.038550012000000038e+02,-1.839910677600000099e+03,2.917470000000000141e+02
-3.038039433000000145e+02,-1.842910093400000051e+03,2.917710000000000150e+02
-3.037528828999999746e+02,-1.845909509099999923e+03,2.917900000000000205e+02
-3.037018160000000080e+02,-1.848908924699999943e+03,2.918149999999999977e+02
-3.036507386000000110e+02,-1.851908340100000032e+03,2.918389999999999986e+02
-3.035996463999999833e+02,-1.854907755299999963e+03,2.918639999999999759e+02
-3.035485355999999797e+02,-1.857907170200000110e+03,2.918820000000000050e+02
-3.034974018999999998e+02,-1.860906584900000098e+03,2.919060000000000059e+02
-3.034462414000000194e+02,-1.863905999199999997e+03,2.919300000000000068e+02
