-304.9858912, -1773.9236018, 6.5175346, 6.4824654, -0.9998493, -0.0173603, 4.4429508, 0.0000000, -3.1247510, -0.0000003, 63.6337717, 0.9965535 
-304.9338577, -1776.9230079, 6.5167770, 6.4832230, -0.9998498, -0.0173306, 4.4444650, 2.9997258, -3.1247514, -0.0000000, 63.6962510, 0.9889643
-304.8819113, -1779.9224149, 6.5160193, 6.4839807, -0.9998503, -0.0173022, 4.4458927, 5.9994569, -3.1247515, -0.0000000, 63.7272883, 0.9850282
-304.8300479, -1782.9218228, 6.5152616, 6.4847384, -0.9998508, -0.0172753, 4.4472376, 8.9991934, -3.1247515, -0.0000000, 63.7889469, 0.9771319
-304.7782634, -1785.9212315, 6.5145040, 6.4854960, -0.9998512, -0.0172496, 4.4485035, 11.9989354, -3.1247515, -0.0000000, 63.8195684, 0.9732081
-304.7265538, -1788.9206410, 6.5137463, 6.4862537, -0.9998516, -0.0172253, 4.4496946, 14.9986828, -3.1247515, -0.0000000, 63.8803995, 0.9654091
-304.6749150, -1791.9200512, 6.5129886, 6.4870114, -0.9998520, -0.0172024, 4.4508149, 17.9984357, -3.1247515, -0.0000000, 63.9106105, 0.9615337
-304.6233429, -1794.9194621, 6.5122310, 6.4877690, -0.9998524, -0.0171809, 4.4518685, 20.9981941, -3.1247515, -0.0000000, 63.9706267, 0.9538308
-304.5718335, -1797.9188737, 6.5113314, 6.4886686, -0.9998527, -0.0171607, 4.4528594, 23.9979581, -3.1247515, -0.0000000, 64.0004333, 0.9499988
-304.5203826, -1800.9182858, 6.5104270, 6.4895730, -0.9998531, -0.0171418, 4.4537918, 26.9977277, -3.1247515, -0.0000000, 64.0596375, 0.9417999
-304.4689862, -1803.9176985, 6.5095227, 6.4904773, -0.9998534, -0.0171243, 4.4546697, 29.9975030, -3.1247515, -0.0000000, 64.0890274, 0.9377279
-304.4176403, -1806.9171117, 6.5086183, 6.4913817, -0.9998536, -0.0171082, 4.4554972, 32.9972838, -3.1247515, -0.0000000, 64.1473866, 0.9296381
-304.3663408, -1809.9165254, 6.5077139, 6.4922861, -0.9998539, -0.0170934, 4.4562783, 35.9970704, -3.1247515, -0.0000000, 64.1763574, 0.9256202
-304.3150836, -1812.9159395, 6.5068095, 6.4931905, -0.9998541, -0.0170800, 4.4570172, 38.9968627, -3.1247515, -0.0000000, 64.2338851, 0.9176379
-304.2638646, -1815.9153539, 6.5059052, 6.4940948, -0.9998543, -0.0170679, 4.4577178, 41.9966607, -3.1247515, -0.0000000, 64.2624435, 0.9136734
