1.199999973177909851e-01 3.277045453580613810e+01
2.399999946355819702e-01 3.174937766044536502e+01
3.799999915063381195e-01 3.093037794564047260e+01
5.199999883770942688e-01 3.032458783461109775e+01
6.599999852478504181e-01 2.994032283170342978e+01
7.999999821186065674e-01 2.976219510413259073e+01
1.039999976754188538e+00 2.978948187288705185e+01
1.239999972283840179e+00 2.990478045396431384e+01
1.459999967366456985e+00 3.000726307140442373e+01
1.639999963343143463e+00 3.011816683954629781e+01
1.899999957531690598e+00 3.033934850950646123e+01
2.159999951720237732e+00 3.056795820837969657e+01
2.359999947249889374e+00 3.076638915979432198e+01
2.619999941438436508e+00 3.099264501847965292e+01
2.879999935626983643e+00 3.114224406990252447e+01
3.119999930262565613e+00 3.080923130372047680e+01
3.259999927133321762e+00 3.045774391086949251e+01
3.379999924451112747e+00 2.995899535780555567e+01
3.539999920874834061e+00 2.933361690438655600e+01
3.639999918639659882e+00 2.893995636776279312e+01
3.779999915510416031e+00 2.841358145761343224e+01
3.899999912828207016e+00 2.797934312718354377e+01
4.019999910145998001e+00 2.757928169156999587e+01
4.139999907463788986e+00 2.721856867662726032e+01
4.259999904781579971e+00 2.691383150914779776e+01
4.379999902099370956e+00 2.669760571808691907e+01
4.479999899864196777e+00 2.649192474668570441e+01
4.599999897181987762e+00 2.635029286209946875e+01
4.699999894946813583e+00 2.621899805311730347e+01
4.819999892264604568e+00 2.611932355311923715e+01
4.939999889582395554e+00 2.604522404807033453e+01
5.059999886900186539e+00 2.598991282489388510e+01
5.179999884217977524e+00 2.594551532808095473e+01
5.279999881982803345e+00 2.589049453278601476e+01
5.399999879300594330e+00 2.584524940052332198e+01
5.499999877065420151e+00 2.580905893921270433e+01
5.619999874383211136e+00 2.575156871788377444e+01
5.699999872595071793e+00 2.570607007361429197e+01
5.819999869912862778e+00 2.565126129735076077e+01
5.919999867677688599e+00 2.558669252162614427e+01
6.019999865442514420e+00 2.550958267928543322e+01
6.139999862760305405e+00 2.544610992942456917e+01
6.239999860525131226e+00 2.540207038490719427e+01
6.339999858289957047e+00 2.536154540838118621e+01
6.439999856054782867e+00 2.534742870914666568e+01
6.559999853372573853e+00 2.534308691073938391e+01
6.659999851137399673e+00 2.535548713176120472e+01
6.759999848902225494e+00 2.539262647223286962e+01
6.859999846667051315e+00 2.544630961449645312e+01
6.959999844431877136e+00 2.552240220961451911e+01
7.059999842196702957e+00 2.563634487066395096e+01
7.159999839961528778e+00 2.577858543448076389e+01
7.259999837726354599e+00 2.593578743813171528e+01
7.359999835491180420e+00 2.609589268214691415e+01
7.479999832808971405e+00 2.628227449083181000e+01
7.579999830573797226e+00 2.643069809115645086e+01
7.679999828338623047e+00 2.657395143261958737e+01
7.799999825656414032e+00 2.674076478841045201e+01
7.919999822974205017e+00 2.690304034321830784e+01
8.019999820739030838e+00 2.703459441417508557e+01
8.119999818503856659e+00 2.716333528638759276e+01
8.219999816268682480e+00 2.728983750132183772e+01
8.339999813586473465e+00 2.741426558172411276e+01
