1.000000000000000000e+01 2.581945819521804138e-03 1.200000000000000000e+01 2.581945819521804138e-03 1.400000000000000000e+01 2.581945819521804138e-03 1.600000000000000000e+01 2.581945819521804138e-03 1.800000000000000000e+01 2.581945819521804138e-03 2.000000000000000000e+01 2.581945819521804138e-03 2.200000000000000000e+01 2.581945819521804138e-03 2.400000000000000000e+01 2.581945819521804138e-03 2.600000000000000000e+01 2.581945819521804138e-03 2.800000000000000000e+01 2.581945819521804138e-03
1.000000000000000000e+01 3.698793857442937965e-03 1.200000000000000000e+01 4.086582012388486132e-03 1.400000000000000000e+01 4.491487784545681629e-03 1.600000000000000000e+01 4.904960912037994482e-03 1.800000000000000000e+01 5.321088105054054725e-03 2.000000000000000000e+01 5.736070117608513437e-03 2.200000000000000000e+01 6.145941869070053153e-03 2.400000000000000000e+01 6.548675243431690066e-03 2.600000000000000000e+01 6.942397018125744286e-03 2.800000000000000000e+01 7.325630465748138483e-03
1.000000000000000000e+01 4.763044081822976478e-03 1.200000000000000000e+01 5.485251136731009343e-03 1.400000000000000000e+01 6.213395629277900650e-03 1.600000000000000000e+01 6.925967533844765156e-03 1.800000000000000000e+01 7.608252627401119149e-03 2.000000000000000000e+01 8.250422512543651929e-03 2.200000000000000000e+01 8.846270290106704112e-03 2.400000000000000000e+01 9.392330785865724008e-03 2.600000000000000000e+01 9.887227121826748510e-03 2.800000000000000000e+01 1.033115898423866280e-02
