1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 2.570553722791373730e+01
9.062346813596368345e-02 7.999999821186065674e-02 1.037541116332507118e-01 2.582553722523152828e+01
7.650607358486140319e-02 5.999999865889549255e-02 9.469771447308936163e-02 2.594553722254931927e+01
7.208846304839958141e-02 7.999999821186065674e-02 9.268979751875158768e-02 2.608553721942007542e+01
6.090978263718280911e-02 5.999999865889549255e-02 8.243410286910704543e-02 2.618553721718490124e+01
6.200066556934825945e-02 7.999999821186065674e-02 8.475850467185669368e-02 2.632553721405565739e+01
6.355177374170624394e-02 7.999999821186065674e-02 8.764061884270597791e-02 2.646553721092641354e+01
5.056871354126958595e-02 3.999999910593032837e-02 7.615772353104806325e-02 2.654553720913827419e+01
5.437021124404361333e-02 7.999999821186065674e-02 8.205018757510199046e-02 2.666553720645606518e+01
5.189762307916866158e-02 5.999999865889549255e-02 8.080702752496116137e-02 2.676553720422089100e+01
4.327439146461788816e-02 3.999999910593032837e-02 7.261554332490034736e-02 2.686553720198571682e+01
5.132271150230667545e-02 1.000000000000000056e-01 8.361072678320782825e-02 2.708553719706833363e+01
5.803593865340470059e-02 1.000000000000000056e-01 9.389873974212867291e-02 2.730553719215095043e+01
6.065080318393692438e-02 7.999999821186065674e-02 9.905745742563670797e-02 2.744553718902170658e+01
6.776367238274894067e-02 1.000000000000000056e-01 1.080869107091577963e-01 2.764553718455135822e+01
6.943578125917528043e-02 7.999999821186065674e-02 1.109283557380743024e-01 2.778553718142211437e+01
7.106116534491875580e-02 7.999999821186065674e-02 1.128842717224978198e-01 2.792553717829287052e+01
7.782446859477476497e-02 1.000000000000000056e-01 1.198239316516511166e-01 2.812553717382252216e+01
8.339442562022889027e-02 9.999999776482582092e-02 1.254898223291056603e-01 2.826553717069327831e+01
8.794526806410005171e-02 9.999999776482582092e-02 1.298811617365631943e-01 2.840553716756403446e+01
9.158601810540724364e-02 1.000000000000000056e-01 1.331098587842335923e-01 2.858553716354072094e+01
8.868510317216256322e-02 7.999999821186065674e-02 1.298599719927506224e-01 2.872553716041147709e+01
9.213783135232644916e-02 9.999999776482582092e-02 1.328655102606894622e-01 2.888553715683519840e+01
9.481956805471128402e-02 1.000000000000000056e-01 1.349341051382872414e-01 2.910553715191781521e+01
9.686264937245260553e-02 9.999999776482582092e-02 1.362660033353214062e-01 2.922553714923560619e+01
9.839291120063661800e-02 9.999999776482582092e-02 1.370431057487368764e-01 2.938553714565932751e+01
9.952114849157414622e-02 1.000000000000000056e-01 1.374143014403128860e-01 2.956553714163601398e+01
1.003394724022572682e-01 9.999999776482582092e-02 1.374934875290471648e-01 2.970553713850677013e+01
9.147924714918340139e-02 5.999999865889549255e-02 1.293800520063793646e-01 2.980553713627159595e+01
9.386194492913266241e-02 1.000000000000000056e-01 1.325650698890853962e-01 3.000553713180124760e+01
9.054354037884754236e-02 7.999999821186065674e-02 1.295914227317700451e-01 3.012553712911903858e+01
8.324947671105903391e-02 5.999999865889549255e-02 1.229971211867452036e-01 3.024553712643682957e+01
8.728543595181632864e-02 1.000000000000000056e-01 1.275913654261300323e-01 3.044553712196648121e+01
8.532911712845488161e-02 7.999999821186065674e-02 1.257397602113856927e-01 3.056553711928427219e+01
8.915634909702536970e-02 9.999999776482582092e-02 1.293926580014677086e-01 3.072553711570799351e+01
9.219382820857430216e-02 1.000000000000000056e-01 1.320602328346880960e-01 3.090553711168467999e+01
9.456920741510918549e-02 9.999999776482582092e-02 1.339012616210975559e-01 3.104553710855543613e+01
9.639958989093266872e-02 9.999999776482582092e-02 1.350829996351141649e-01 3.120553710497915745e+01
8.798212585349564352e-02 5.999999865889549255e-02 1.270153010219103040e-01 3.132553710229694843e+01
8.135240891251364903e-02 5.999999865889549255e-02 1.213068625646203935e-01 3.146553709916770458e+01
7.207095557077100589e-02 3.999999910593032837e-02 1.134290526097387619e-01 3.156553709693253040e+01
6.853332161747864582e-02 5.999999865889549255e-02 1.109741394877931941e-01 3.170553709380328655e+01
7.497466647545299179e-02 9.999999776482582092e-02 1.182522888943664530e-01 3.186553709022700787e+01
7.569460011538292621e-02 7.999999821186065674e-02 1.193966830208060131e-01 3.198553708754479885e+01
8.117969521060029725e-02 9.999999776482582092e-02 1.250577687847289343e-01 3.214553708396852016e+01
8.564909060668617069e-02 9.999999776482582092e-02 1.295803802461518717e-01 3.228553708083927631e+01
8.418207885360519394e-02 7.999999821186065674e-02 1.278979955848150163e-01 3.240553707815706730e+01
7.810296853079935764e-02 5.999999865889549255e-02 1.217185092418430481e-01 3.252553707547485828e+01
7.326003434214131693e-02 5.999999865889549255e-02 1.168648653083672606e-01 3.264553707279264927e+01
7.448354479741288448e-02 7.999999821186065674e-02 1.178551782507307188e-01 3.278553706966340542e+01
8.042130717211240509e-02 9.999999776482582092e-02 1.236444842224237312e-01 3.290553706698119640e+01
8.012756937309113703e-02 7.999999821186065674e-02 1.230893138545041121e-01 3.302553706429898739e+01
8.502671678468956551e-02 1.000000000000000056e-01 1.276676029364025022e-01 3.320553706027567387e+01
8.891194118045858685e-02 1.000000000000000056e-01 1.312121524201439460e-01 3.344553705491125584e+01
9.198872008858061111e-02 1.000000000000000056e-01 1.338304388117484145e-01 3.362553705088794231e+01
9.440368916523794729e-02 1.000000000000000056e-01 1.356630403906840532e-01 3.384553704597055912e+01
9.627856755535876832e-02 1.000000000000000056e-01 1.368589625913365082e-01 3.406553704105317593e+01
8.815053974841523254e-02 5.999999865889549255e-02 1.289026782993335507e-01 3.416553703881800175e+01
8.173478241901385721e-02 5.999999865889549255e-02 1.231887965698760246e-01 3.428553703613579273e+01
8.115121134657098112e-02 7.999999821186065674e-02 1.229570815534442862e-01 3.440553703345358372e+01
7.184537422755352121e-02 3.999999910593032837e-02 1.143836423185596862e-01 3.450553703121840954e+01
6.851456169704328580e-02 5.999999865889549255e-02 1.117094914239597780e-01 3.462553702853620052e+01
6.576639337968592791e-02 5.999999865889549255e-02 1.090746358766635227e-01 3.474553702585399151e+01
5.874891469194568755e-02 3.999999910593032837e-02 1.021055309799284716e-01 3.484553702361881733e+01
5.308241069961720793e-02 3.999999910593032837e-02 9.646717932571903520e-02 3.494553702138364315e+01
4.852108902658306550e-02 3.999999910593032837e-02 9.173286516059576956e-02 3.506553701870143414e+01
5.010574361969111212e-02 5.999999865889549255e-02 9.302970763389123432e-02 3.518553701601922512e+01
4.620430719489636295e-02 3.999999910593032837e-02 8.867685939244887572e-02 3.528553701378405094e+01
4.316595091808941853e-02 3.999999910593032837e-02 8.505537855288064497e-02 3.538553701154887676e+01
4.609509484166906396e-02 5.999999865889549255e-02 8.754369353988292191e-02 3.550553700886666775e+01
4.844069569075271781e-02 5.999999865889549255e-02 8.954169927479441182e-02 3.560553700663149357e+01
4.510152757492381231e-02 3.999999910593032837e-02 8.574245906560908070e-02 3.568553700484335423e+01
4.251561387975624773e-02 3.999999910593032837e-02 8.257517112835401074e-02 3.578553700260818005e+01
4.054577100015768071e-02 3.999999910593032837e-02 7.993299722598876111e-02 3.588553700037300587e+01
4.430288845570893447e-02 5.999999865889549255e-02 8.327561434068936341e-02 3.598553699813783169e+01
4.726485419310049590e-02 5.999999865889549255e-02 8.598794600236922547e-02 3.610553699545562267e+01
4.964386811785426179e-02 5.999999865889549255e-02 8.809187855864135386e-02 3.620553699322044849e+01
5.156153797625270818e-02 5.999999865889549255e-02 8.964552468462599899e-02 3.630553699098527431e+01
4.783273770407037162e-02 3.999999910593032837e-02 8.549819902408523076e-02 3.638553698919713497e+01
4.493163189771491595e-02 3.999999910593032837e-02 8.213462734972540313e-02 3.648553698696196079e+01
4.269542860744859197e-02 3.999999910593032837e-02 7.935376514554517979e-02 3.656553698517382145e+01
4.099501701266704962e-02 3.999999910593032837e-02 7.703579120812611980e-02 3.666553698293864727e+01
4.895105289343063687e-02 7.999999821186065674e-02 8.536132879687230446e-02 3.682553697936236858e+01
4.613918801199122510e-02 3.999999910593032837e-02 8.300349084022774770e-02 3.690553697757422924e+01
3.922158396749897413e-02 1.999999955296516418e-02 7.650345205580813546e-02 3.698553697578608990e+01
4.318615459419126307e-02 5.999999865889549255e-02 8.095520003006584364e-02 3.712553697265684605e+01
4.648708341355124035e-02 5.999999865889549255e-02 8.452729037978889970e-02 3.722553697042167187e+01
4.422446634363491613e-02 3.999999910593032837e-02 8.221587352356822531e-02 3.730553696863353252e+01
4.751129547750226195e-02 5.999999865889549255e-02 8.533281652562829667e-02 3.742553696595132351e+01
4.503734989166803537e-02 3.999999910593032837e-02 8.255359659898584002e-02 3.750553696416318417e+01
4.825431468226492465e-02 5.999999865889549255e-02 8.544722914072863662e-02 3.762553696148097515e+01
5.081103826410000163e-02 5.999999865889549255e-02 8.763819212123520608e-02 3.770553695969283581e+01
5.284175876319801429e-02 5.999999865889549255e-02 8.921686009748050483e-02 3.782553695701062679e+01
4.924661661696188436e-02 3.999999910593032837e-02 8.521347171627094430e-02 3.790553695522248745e+01
4.644004038533040835e-02 3.999999910593032837e-02 8.203340268686168391e-02 3.802553695254027843e+01
4.425045636037545221e-02 3.999999910593032837e-02 7.941311442124204811e-02 3.812553695030510426e+01
4.778566025716106391e-02 5.999999865889549255e-02 8.259531206743356280e-02 3.824553694762289524e+01
4.071217678389476430e-02 1.999999955296516418e-02 7.566463255806910038e-02 3.832553694583475590e+01
3.985816871900020597e-02 3.999999910593032837e-02 7.495354039621372755e-02 3.842553694359958172e+01
3.921161617043193021e-02 3.999999910593032837e-02 7.409178105012353965e-02 3.850553694181144238e+01
4.378147655570056862e-02 5.999999865889549255e-02 7.854313207535504326e-02 3.862553693912923336e+01
4.232008435731760693e-02 3.999999910593032837e-02 7.687139992593430837e-02 3.870553693734109402e+01
4.632128614540904216e-02 5.999999865889549255e-02 8.067966102888778079e-02 3.880553693510591984e+01
4.948575368783268702e-02 5.999999865889549255e-02 8.365068341651085704e-02 3.890553693287074566e+01
4.680380766608811804e-02 3.999999910593032837e-02 8.070944198817490978e-02 3.898553693108260632e+01
4.991839204451078982e-02 5.999999865889549255e-02 8.355004990115064145e-02 3.910553692840039730e+01
