5.266363895125687122e+01 3.275374695658683777e-02 9.406972993531626415e+00
5.267363895103335381e+01 3.250366821885108948e-02 9.374414635909165128e+00
5.268363895080983639e+01 8.132278919219970703e-01 9.342483210730380350e+00
5.269363895058631897e+01 2.114629030227661133e+00 9.310091631232566556e+00
5.270363895036280155e+01 3.769961118698120117e+00 9.276928154690434525e+00
5.271363895013928413e+01 5.667398929595947266e+00 9.242969293431297473e+00
5.272363894991576672e+01 7.726464748382568359e+00 9.208308469437726629e+00
5.273363894969224930e+01 9.886209487915039062e+00 9.173104255260023265e+00
5.274363894946873188e+01 1.209918975830078125e+01 9.137547837081855917e+00
5.275363894924521446e+01 1.432799243927001953e+01 9.101855901600208298e+00
5.277363894879817963e+01 1.641286277770996094e+01 9.067847696664625090e+00
5.277363894879817963e+01 1.835272026062011719e+01 9.035877019132573906e+00
5.278363894857466221e+01 2.014531326293945312e+01 9.005999726404246175e+00
5.279363894835114479e+01 2.179016304016113281e+01 8.978187909171076342e+00
5.280363894812762737e+01 2.328929519653320312e+01 8.952378628276475681e+00
5.281363894790410995e+01 2.464714813232421875e+01 8.928488859785414178e+00
5.282363894768059254e+01 2.586990356445312500e+01 8.906423783699644048e+00
5.283363894745707512e+01 2.696518135070800781e+01 8.886080412802174422e+00
5.284363894723355770e+01 2.794156455993652344e+01 8.867351651509991939e+00
5.285363894701004028e+01 2.880814170837402344e+01 8.850128804447138009e+00
5.286363894678652287e+01 2.957421112060546875e+01 8.834303845113513631e+00
5.287363894656300545e+01 3.024899673461914062e+01 8.819774194252131494e+00
5.288363894633948803e+01 3.084147453308105469e+01 8.806439357384032718e+00
5.289363894611597061e+01 3.136013984680175781e+01 8.794204967779947424e+00
5.290363894589245319e+01 3.181301116943359375e+01 8.782979361296986198e+00
5.291363894566893578e+01 3.220748901367187500e+01 8.772682615756886904e+00
5.292363894544541836e+01 3.255036163330078125e+01 8.763236149434192157e+00
5.293363894522190094e+01 3.284776306152343750e+01 8.754570345668136966e+00
5.294363894499838352e+01 3.310528945922851562e+01 8.746618295003782961e+00
5.295363894477486610e+01 3.332787704467773438e+01 8.739322805113669546e+00
5.296363894455134869e+01 3.351998138427734375e+01 8.732626412948622630e+00
5.297363894432783127e+01 3.368551254272460938e+01 8.726482364638453504e+00
5.298363894410431385e+01 3.382793045043945312e+01 8.720843333877596137e+00
5.299363894388079643e+01 3.395032119750976562e+01 8.715667826729822210e+00
5.300363894365727901e+01 3.405533599853515625e+01 8.710918948656484417e+00
5.301363894343376160e+01 3.414530944824218750e+01 8.706563604324713879e+00
5.302363894321024418e+01 3.422231292724609375e+01 8.702567385099916564e+00
5.303363894298672676e+01 3.428810882568359375e+01 8.698903663619381277e+00
5.304363894276320934e+01 3.434428405761718750e+01 8.695545701543366590e+00
5.305363894253969193e+01 3.439215087890625000e+01 8.692468113423364784e+00
5.306363894231617451e+01 3.443288803100585938e+01 8.689652092806952055e+00
5.308363894186913967e+01 3.446750640869140625e+01 8.687075105533542896e+00
5.308363894186913967e+01 3.449686431884765625e+01 8.684719823286588536e+00
5.309363894164562225e+01 3.452173614501953125e+01 8.682568599533382780e+00
5.310363894142210484e+01 3.454278182983398438e+01 8.680606419903593718e+00
5.311363894119858742e+01 3.456057739257812500e+01 8.678820181613973617e+00
5.312363894097507000e+01 3.457558059692382812e+01 8.677196817509697624e+00
5.313363894075155258e+01 3.458823394775390625e+01 8.675722675225962632e+00
5.314363894052803516e+01 3.459888839721679688e+01 8.674387054438719602e+00
5.316363894008100033e+01 3.460783386230468750e+01 8.673182461379202124e+00
5.316363894008100033e+01 3.461536407470703125e+01 8.672095237272657187e+00
5.318363893963396549e+01 3.462167739868164062e+01 8.671122229121108305e+00
5.318363893963396549e+01 3.462700653076171875e+01 8.670249551383852449e+00
5.319363893941044807e+01 3.463150405883789062e+01 8.669475363021602377e+00
5.320363893918693066e+01 3.463527679443359375e+01 8.668788381948592914e+00
5.321363893896341324e+01 3.463847351074218750e+01 8.668184211792263838e+00
5.323363893851637840e+01 3.464121627807617188e+01 8.667656198437308390e+00
5.323363893851637840e+01 3.464353179931640625e+01 8.667200579536810778e+00
5.324363893829286098e+01 3.464553833007812500e+01 8.666811751589380108e+00
5.325363893806934357e+01 3.464733886718750000e+01 8.666483783516893524e+00
5.326363893784582615e+01 3.464890289306640625e+01 8.666213314899620102e+00
5.327363893762230873e+01 3.465029907226562500e+01 8.665995754620556824e+00
5.328363893739879131e+01 3.465156936645507812e+01 8.665829082480994927e+00
5.329363893717527390e+01 3.465276336669921875e+01 8.665708111163020533e+00
5.330363893695175648e+01 3.465387725830078125e+01 8.665629216628454756e+00
