-3.612295209000000114e+02,-5.267250820000000289e+01,3.325264570000000219e+01,-9.760500000000000079e-03,2.786710323397958433e+00
-3.605373730000000023e+02,-5.079892650000000032e+01,3.328304579999999646e+01,-9.873800000000000285e-03,2.959009390171630116e+00
-3.598084666999999968e+02,-4.893949920000000020e+01,3.331317190000000039e+01,-9.985700000000000132e-03,3.170575402174143242e+00
-3.590427834000000189e+02,-4.709535149999999959e+01,3.334302699999999930e+01,-1.009140000000000037e-02,3.421679027176603327e+00
-3.582398274000000242e+02,-4.526639680000000254e+01,3.337261389999999750e+01,-1.019340000000000003e-02,3.584077783376167226e+00
-3.573999289999999860e+02,-4.345444150000000150e+01,3.340193550000000045e+01,-1.029590000000000019e-02,3.641148231596307738e+00
-3.565231423999999834e+02,-4.166052150000000154e+01,3.343099480000000057e+01,-1.039870000000000030e-02,3.738759869640303712e+00
-3.556089516000000117e+02,-3.988453009999999921e+01,3.345979439999999983e+01,-1.050159999999999982e-02,3.877885258462861806e+00
-3.546578774999999837e+02,-3.812840280000000348e+01,3.348833710000000252e+01,-1.058869999999999950e-02,4.058823753507347476e+00
-3.536700968000000103e+02,-3.639314590000000038e+01,3.351662569999999874e+01,-1.067090000000000052e-02,4.203867297135340131e+00
-3.526452049000000102e+02,-3.467889900000000125e+01,3.354466279999999756e+01,-1.089960000000000061e-02,4.070923435207387087e+00
-3.515834093000000280e+02,-3.298772029999999944e+01,3.357245120000000327e+01,-1.135459999999999942e-02,3.981311559838795144e+00
-3.504834253000000217e+02,-3.132090619999999959e+01,3.359999330000000128e+01,-1.191620000000000006e-02,3.936744301309111904e+00
-3.493443963999999937e+02,-2.968060570000000098e+01,3.362729190000000301e+01,-1.188039999999999929e-02,3.939468616623505337e+00
-3.481667717999999923e+02,-2.806774100000000161e+01,3.365434940000000097e+01,-1.173480000000000009e-02,3.989647189598122257e+00
-3.469515657000000033e+02,-2.648276429999999948e+01,3.368116839999999712e+01,-1.151989999999999958e-02,4.086684174551150406e+00
-3.457003543000000150e+02,-2.492633849999999995e+01,3.370775119999999703e+01,-1.131569999999999972e-02,4.154252827723050601e+00
-3.444142653999999766e+02,-2.339855239999999981e+01,3.373410049999999671e+01,-1.111660000000000079e-02,3.998201132271016700e+00
-3.430944489999999973e+02,-2.189955180000000112e+01,3.376021860000000174e+01,-1.092060000000000079e-02,3.886408844385929928e+00
-3.417424035999999887e+02,-2.042984620000000007e+01,3.378610780000000346e+01,-1.071850000000000060e-02,3.818213245276161238e+00
-3.403592027999999914e+02,-1.898940890000000081e+01,3.381177060000000267e+01,-1.051730000000000026e-02,3.792857175982806694e+00
-3.389458988999999747e+02,-1.757818929999999824e+01,3.383720929999999782e+01,-1.031930000000000000e-02,3.809562220852020786e+00
-3.375039578999999890e+02,-1.619653459999999967e+01,3.386242599999999925e+01,-1.012399999999999932e-02,3.732475948020678835e+00
-3.360343935000000215e+02,-1.484432840000000020e+01,3.388742320000000063e+01,-9.931199999999999403e-03,3.517536321553745626e+00
-3.345381376999999929e+02,-1.352139209999999991e+01,3.391220309999999927e+01,-9.741500000000000159e-03,3.341996095569572223e+00
-3.330165610999999899e+02,-1.222792850000000087e+01,3.393676769999999721e+01,-9.554599999999999899e-03,3.205254260819091705e+00
-3.314706165000000055e+02,-1.096376120000000043e+01,3.396111940000000118e+01,-9.370500000000000357e-03,3.106649007223336589e+00
-3.299011133999999856e+02,-9.728610800000000225e+00,3.398526030000000020e+01,-9.189499999999999752e-03,3.045513500410906627e+00
-3.283093316999999729e+02,-8.522567399999999793e+00,3.400919240000000343e+01,-9.011200000000000460e-03,2.948336990317701023e+00
-3.266961587000000122e+02,-7.345403899999999986e+00,3.403291800000000222e+01,-8.835700000000000151e-03,2.802114635220746219e+00
-3.250622811000000070e+02,-6.196760199999999941e+00,3.405643899999999746e+01,-8.663000000000000561e-03,2.691090317769993412e+00
-3.234088942000000202e+02,-5.076637200000000405e+00,3.407975749999999948e+01,-8.493099999999999955e-03,2.614694986540748278e+00
-3.217368160999999986e+02,-3.984763800000000078e+00,3.410287550000000323e+01,-8.326099999999999474e-03,2.572306318094000677e+00
-3.200466248000000178e+02,-2.920725899999999875e+00,3.412579509999999772e+01,-8.160699999999999898e-03,2.563288550879942562e+00
-3.183394311000000130e+02,-1.884444800000000031e+00,3.414851809999999688e+01,-7.994799999999999823e-03,2.520183706152210323e+00
-3.166159887000000026e+02,-8.756036000000000374e-01,3.417104650000000277e+01,-7.842899999999999872e-03,2.421345352696314901e+00
-3.148767421000000013e+02,1.062396000000000035e-01,3.419338230000000323e+01,-7.706099999999999582e-03,2.353652749671701461e+00
-3.131227107000000274e+02,1.061121900000000062e+00,3.421552729999999798e+01,-7.597999999999999719e-03,2.316172970086858740e+00
-3.113544742999999926e+02,1.989234799999999970e+00,3.423748340000000212e+01,-7.495899999999999785e-03,2.309163201993275294e+00
-3.095723401000000194e+02,2.890875100000000142e+00,3.425925250000000233e+01,-7.395599999999999570e-03,2.322320089945973720e+00
-3.077772006999999803e+02,3.766038700000000183e+00,3.428083639999999832e+01,-7.293299999999999957e-03,2.145971799061652696e+00
-3.059695686000000023e+02,4.614932200000000151e+00,3.430223689999999692e+01,-7.195000000000000007e-03,1.998022522078654051e+00
-3.041497466999999801e+02,5.437844000000000122e+00,3.432345579999999785e+01,-7.099199999999999955e-03,1.878664681788109414e+00
-3.023185550000000035e+02,6.234821600000000075e+00,3.434449490000000083e+01,-7.004200000000000356e-03,1.787710621084668716e+00
-3.004764382000000182e+02,7.006088000000000093e+00,3.436535580000000323e+01,-6.911200000000000156e-03,1.724862524112113382e+00
-2.986237059000000045e+02,7.751913300000000007e+00,3.438604029999999767e+01,-6.820200000000000221e-03,1.610738183562359982e+00
-2.967610877000000187e+02,8.472394299999999490e+00,3.440655019999999809e+01,-6.730599999999999777e-03,1.472077437292879099e+00
-2.948889733999999976e+02,9.167766300000000257e+00,3.442688710000000185e+01,-6.642200000000000014e-03,1.360513638491821053e+00
-2.930076978999999824e+02,9.838278700000000043e+00,3.444705259999999925e+01,-6.555599999999999969e-03,1.274244130453933366e+00
-2.911178841000000261e+02,1.048407620000000051e+01,3.446704840000000303e+01,-6.470899999999999916e-03,1.214143825755222394e+00
-2.892198864000000071e+02,1.110539709999999936e+01,3.448687610000000348e+01,-6.384899999999999777e-03,1.122974037842862982e+00
-2.873140566000000149e+02,1.170248489999999997e+01,3.450653739999999914e+01,-6.300899999999999904e-03,9.892550394063891472e-01
