-3.093225146563864882e+02,-1.810371576901939989e+03,6.401086630000000355e+01
-3.092883487764140682e+02,-1.812370677581256587e+03,6.402038489999999626e+01
-3.092541900964585011e+02,-1.814369778560573650e+03,6.402987439999999708e+01
-3.092200387142995055e+02,-1.816368880369871931e+03,6.403933460000000366e+01
-3.091858947321582605e+02,-1.818367981479170567e+03,6.404873670000000629e+01
-3.091517581478155989e+02,-1.820367083318450341e+03,6.405811009999999328e+01
-3.091176293612728614e+02,-1.822366185787711856e+03,6.406745449999999664e+01
-3.090835083747498402e+02,-1.824365287456973419e+03,6.407674179999999353e+01
-3.090493953838111452e+02,-1.826364390086197545e+03,6.408600060000000553e+01
-3.090152905928943028e+02,-1.828363493215422295e+03,6.409523079999999595e+01
-3.089811941975658556e+02,-1.830362595904609407e+03,6.410440470000000346e+01
-3.089471064022615110e+02,-1.832361699193796767e+03,6.411355039999999406e+01
-3.089130274025501990e+02,-1.834360803242946986e+03,6.412266789999999617e+01
-3.088789574006501653e+02,-1.836359906822078528e+03,6.413172989999999629e+01
-3.088448966965634099e+02,-1.838359011031192040e+03,6.414076389999999606e+01
-3.088108454902916833e+02,-1.840358115970287145e+03,6.414977030000000013e+01
-3.087768039818368493e+02,-1.842357220339363721e+03,6.415872170000000096e+01
-3.087427723689883692e+02,-1.844356325668403088e+03,6.416764569999999424e+01
-3.087087510561737531e+02,-1.846355431497443305e+03,6.417654229999999416e+01
-3.086747403367597826e+02,-1.848354537116427537e+03,6.418538470000000018e+01
-3.086407403151734457e+02,-1.850353643365393737e+03,6.419419999999999504e+01
-3.086067514914167873e+02,-1.852352750444341837e+03,6.420298819999999296e+01
-3.085727740632833047e+02,-1.854351857083252980e+03,6.421172300000000632e+01
-3.085388083329854680e+02,-1.856350964552146024e+03,6.422043100000000493e+01
-3.085048546961110105e+02,-1.858350072910983727e+03,6.422911229999999705e+01
-3.084709134570801439e+02,-1.860349180899803741e+03,6.423774090000000569e+01
-3.084369850136896503e+02,-1.862348289748586922e+03,6.424634299999999598e+01
-3.084030697681493507e+02,-1.864347399327352377e+03,6.425491879999999867e+01
-3.083691680160541182e+02,-1.866346508696062983e+03,6.426344260000000475e+01
-3.083352802596149331e+02,-1.868345619024737061e+03,6.427194009999999480e+01
-3.083014068988372856e+02,-1.870344730213374987e+03,6.428041170000000193e+01
-3.082675483315259726e+02,-1.872343841291958370e+03,6.428883199999999931e+01
-3.082337050620897116e+02,-1.874342953100524255e+03,6.429722649999999362e+01
-3.081998775861337663e+02,-1.876342065999035640e+03,6.430559529999999313e+01
-3.081660664036672870e+02,-1.878341178787492709e+03,6.431391340000000412e+01
-3.081322719168969115e+02,-1.880340292435914080e+03,6.432220599999999422e+01
-3.080984948236335867e+02,-1.882339407174281405e+03,6.433047329999999420e+01
-3.080647355238875775e+02,-1.884338521902594948e+03,6.433869070000000079e+01
-3.080309948176695229e+02,-1.886337637720855128e+03,6.434688269999999477e+01
-3.079972731049904837e+02,-1.888336754529061409e+03,6.435504989999999736e+01
-3.079635710836711269e+02,-1.890335871557195787e+03,6.436316770000000531e+01
-3.079298894581057766e+02,-1.892334989545295684e+03,6.437126059999999939e+01
-3.078962289239266283e+02,-1.894334108653324392e+03,6.437932879999999614e+01
-3.078625901811503809e+02,-1.896333228081282186e+03,6.438734839999999338e+01
-3.078289739297943584e+02,-1.898332348629168791e+03,6.439534329999999329e+01
-3.077953809720599452e+02,-1.900331470367003476e+03,6.440331390000000056e+01
-3.077618121035972081e+02,-1.902330592454749876e+03,6.441123650000000112e+01
-3.077282681266103168e+02,-1.904329715862426156e+03,6.441913479999999481e+01
-3.076947500389406400e+02,-1.906328840620014716e+03,6.442700899999999820e+01
-3.076612587427905510e+02,-1.908327965797534262e+03,6.443483589999999595e+01
-3.076277950360063755e+02,-1.910327092324966543e+03,6.444263870000000338e+01
-3.075943601186157821e+02,-1.912326220302312777e+03,6.445041779999999676e+01
-3.075609548906470536e+02,-1.914325348829572704e+03,6.445815020000000573e+01
-3.075275804499606807e+02,-1.916324478936729292e+03,6.446585880000000657e+01
-3.074942379965934833e+02,-1.918323610623782542e+03,6.447354400000000396e+01
-3.074609285305835442e+02,-1.920322743090733638e+03,6.448118300000000147e+01
-3.074276534541327806e+02,-1.922321877107600812e+03,6.448879859999999553e+01
-3.073944140607950430e+02,-1.924321013064331055e+03,6.449639100000000269e+01
-3.073612114549421790e+02,-1.926320149700961110e+03,6.450393800000000510e+01
-3.073280472344632130e+02,-1.928319288247473651e+03,6.451146169999999813e+01
-3.072949227972588915e+02,-1.930318428833851840e+03,6.451896259999999472e+01
-3.072618396433924772e+02,-1.932317570560096556e+03,6.452641859999999951e+01
-3.072287992750767671e+02,-1.934316714096226860e+03,6.453385169999999960e+01
-3.071958033880834478e+02,-1.936315859902208103e+03,6.454126220000000558e+01
-3.071628537846330005e+02,-1.938315006948059818e+03,6.454862839999999835e+01
-3.071299520605234079e+02,-1.940314156293747146e+03,6.455597190000000296e+01
-3.070971002179845186e+02,-1.942313308009289585e+03,6.456329320000000394e+01
-3.070643001549746032e+02,-1.944312461224671324e+03,6.457057070000000465e+01
-3.070315538694692350e+02,-1.946311617069876320e+03,6.457782579999999939e+01
-3.069988634637101086e+02,-1.948310775414924137e+03,6.458505890000000704e+01
-3.069662311356884175e+02,-1.950309935589798670e+03,6.459224890000000130e+01
-3.069336591834155001e+02,-1.952309098624485614e+03,6.459941670000000613e+01
-3.069011500070354259e+02,-1.954308264418986482e+03,6.460656280000000606e+01
-3.068687061045905580e+02,-1.956307432503286918e+03,6.461366630000000555e+01
-3.068363299762498855e+02,-1.958306603577389751e+03,6.462074780000000374e+01
-3.068040244200905136e+02,-1.960305777971280577e+03,6.462780800000000170e+01
-3.067717921363091591e+02,-1.962304954684962695e+03,6.463482609999999795e+01
-3.067396361230216257e+02,-1.964304134948422416e+03,6.464182250000000352e+01
-3.067075592783726847e+02,-1.966303318891646768e+03,6.464879779999999698e+01
-3.066755650046923733e+02,-1.968302505484656194e+03,6.465573150000000169e+01
-3.066436563960110675e+02,-1.970301696017405220e+03,6.466264379999999790e+01
-3.066118370547019936e+02,-1.972300890559914933e+03,6.466953519999999855e+01
-3.065801103769474025e+02,-1.974300088372157006e+03,6.467638549999999498e+01
-3.065484803651517609e+02,-1.976299290424153469e+03,6.468321469999999351e+01
-3.065169508114739187e+02,-1.978298497235845389e+03,6.469002329999999290e+01
-3.064855259204339859e+02,-1.980297707647271181e+03,6.469679130000000100e+01
-3.064542099883836954e+02,-1.982296922918405699e+03,6.470353839999999934e+01
-3.064230075117500860e+02,-1.984296143409223987e+03,6.471026500000000681e+01
-3.063919234890590246e+02,-1.986295368449719717e+03,6.471695160000000158e+01
-3.063609629188913459e+02,-1.988294598969885101e+03,6.472361750000000313e+01
-3.063301311978862600e+02,-1.990293835529699891e+03,6.473026319999999600e+01
-3.062994339247720177e+02,-1.992293077259158963e+03,6.473686929999999506e+01
-3.062688771983446827e+02,-1.994292325388258860e+03,6.474345479999999498e+01
-3.062384673115550981e+02,-1.996291580436952245e+03,6.475002039999999681e+01
-3.062082110654004623e+02,-1.998290841605253490e+03,6.475654679999999530e+01
-3.061781155570201349e+02,-2.000290110253148896e+03,6.476305290000000525e+01
-3.061481881817476278e+02,-2.002289386770610918e+03,6.476953919999999698e+01
-3.061184367389639647e+02,-2.004288670487644822e+03,6.477598670000000425e+01
-3.060888695262422630e+02,-2.006287962664241832e+03,6.478241409999999689e+01
-3.060594949451269144e+02,-2.008287263600423785e+03,6.478882190000000207e+01
-3.060303217896712908e+02,-2.010286572716158162e+03,6.479519120000000498e+01
-3.060013591636007959e+02,-2.012285891081484351e+03,6.480154059999999561e+01
-3.059726161650809217e+02,-2.014285219156400899e+03,6.480787060000000110e+01
-3.059441023961698534e+02,-2.016284555740935957e+03,6.481416240000000073e+01
-3.059158270590120878e+02,-2.018283902235117921e+03,6.482043450000000462e+01
-3.058877999522102868e+02,-2.020283259198950418e+03,6.482668739999999730e+01
-3.058600305799805028e+02,-2.022282624902477664e+03,6.483290259999999705e+01
-3.058325288430031605e+02,-2.024282001175718506e+03,6.483909819999999513e+01
-3.058053045403613055e+02,-2.026281388478681038e+03,6.484527470000000449e+01
-3.057783681713839314e+02,-2.028280785471377385e+03,6.485141369999999483e+01
-3.057517305322156176e+02,-2.030280194373798167e+03,6.485753330000000005e+01
-3.057254037160365101e+02,-2.032279616265917184e+03,6.486363380000000234e+01
-3.056994010116283675e+02,-2.034279050417682811e+03,6.486969689999999389e+01
-3.056737381037646060e+02,-2.036278500589023224e+03,6.487574010000000158e+01
-3.056484336671258575e+02,-2.038277969449809689e+03,6.488176409999999805e+01
-3.056235097753692571e+02,-2.040277457629919127e+03,6.488774929999999586e+01
-3.055989939985211663e+02,-2.042276970979220323e+03,6.489371359999999811e+01
-3.055749202853410793e+02,-2.044276515427472987e+03,6.489965739999999528e+01
-3.055513295952881094e+02,-2.046276093214530192e+03,6.490555860000000621e+01
-3.055282725828127468e+02,-2.048275713720248405e+03,6.491143540000000201e+01
-3.055058097901237488e+02,-2.050275386174459072e+03,6.491728849999999795e+01
-3.054840131788760118e+02,-2.052275114087155544e+03,6.492308909999999855e+01
-3.054629677239814214e+02,-2.054274909328461490e+03,6.492885769999999468e+01
-3.054427710019136839e+02,-2.056274784588566945e+03,6.493459520000000396e+01
-3.054235325367424139e+02,-2.058274741147962231e+03,6.494026089999999840e+01
-3.054053745876790913e+02,-2.060274785477334262e+03,6.494588229999999385e+01
-3.053884257643595106e+02,-2.062274938147583271e+03,6.495146060000000432e+01
-3.053728148798826965e+02,-2.064275185929936015e+03,6.495694319999999777e+01
-3.053586572213998807e+02,-2.066275554375307820e+03,6.496237299999999948e+01
-3.053460854439442755e+02,-2.068275928074001513e+03,6.496775189999999611e+01
-3.053352391701156421e+02,-2.070276519296968218e+03,6.497303879999999765e+01
-3.053262192114079312e+02,-2.072277097724625037e+03,6.497829230000000678e+01
-3.053190811217495479e+02,-2.074277630396749828e+03,6.498351449999999829e+01
-3.053138296398134912e+02,-2.076278296082524776e+03,6.498872520000000463e+01
-3.053103980668802819e+02,-2.078278832300788963e+03,6.499396489999999460e+01
-3.053086315650144797e+02,-2.080279152390361105e+03,6.499923359999999661e+01
